net 2s 150 db 
2022-06-30 18:58:55.808756
0 | 78.64209747314453 | 2842.77685546875 | 184.6429386138916 | 193.2500877380371 | 381.125 | 355.75 | 0.001298431889154017 | 0.0006890576474687264
1 | 78.18120574951172 | 2812.02294921875 | 194.96421909332275 | 198.35988235473633 | 395.75 | 385.5 | 0.004748411010950804 | 0.00018594235253127368
2 | 77.76205444335938 | 3039.601806640625 | 223.9841251373291 | 233.39894485473633 | 423.0 | 420.25 | 0.04845704510807991 | 0.0009779754323328191
3 | 78.0606918334961 | 2829.32763671875 | 222.28773307800293 | 236.80029678344727 | 423.0625 | 422.25 | 0.0010074846213683486 | 0.000814503363531613
4 | 78.46662902832031 | 2823.008544921875 | 225.12638759613037 | 240.71390533447266 | 426.875 | 432.25 | 0.0010540041839703918 | 0.00055
5 | 77.6354751586914 | 2795.687744140625 | 227.2599105834961 | 239.0658073425293 | 428.9375 | 432.5 | 0.002896055579185486 | 0.00028549663646838715
6 | 76.85894012451172 | 2774.69140625 | 227.96200466156006 | 240.25074005126953 | 427.625 | 429.25 | 0.006958086974918842 | 0.00012202456766718092
7 | 76.61290740966797 | 2916.384521484375 | 232.55659580230713 | 241.52202224731445 | 431.1875 | 428.0 | 0.04078685864806175 | 0.000994459753267812
8 | 77.06023406982422 | 2793.439453125 | 229.7748384475708 | 238.95069122314453 | 434.375 | 432.0 | 0.002396210329607129 | 0.0009509529358847655
9 | 77.26826477050781 | 2786.82763671875 | 231.47650337219238 | 238.31549072265625 | 434.1875 | 432.0 | 0.002735962625592947 | 0.0008681980515339464
10 | 76.28893280029297 | 2756.94189453125 | 233.86349201202393 | 244.45689392089844 | 436.8125 | 432.25 | 0.012834854423999786 | 0.000754295724882796
11 | 76.05501556396484 | 2765.297119140625 | 235.39142227172852 | 244.99648666381836 | 437.375 | 433.5 | 0.01956816017627716 | 0.000620395509268104
12 | 76.04033660888672 | 2756.398193359375 | 235.21234798431396 | 244.71582412719727 | 437.375 | 433.0 | 0.012878937646746635 | 0.0004796044907318962
13 | 75.962646484375 | 2758.511962890625 | 237.30376720428467 | 245.24119567871094 | 436.9375 | 432.5 | 0.01723720319569111 | 0.00034570427511720393
14 | 75.86614990234375 | 2756.361328125 | 236.4216766357422 | 249.11565780639648 | 435.75 | 434.5 | 0.017338654026389122 | 0.00023180194846605365
15 | 75.87724304199219 | 2757.0205078125 | 236.6661958694458 | 247.948974609375 | 436.5625 | 438.75 | 0.01610756851732731 | 0.0001490470641152345
16 | 75.94559478759766 | 2755.750244140625 | 236.95138549804688 | 247.52311325073242 | 436.1875 | 432.0 | 0.016179654747247696 | 0.00010554024673218806
17 | 75.86921691894531 | 2758.090576171875 | 237.4326524734497 | 247.62491607666016 | 435.625 | 437.5 | 0.018022805452346802 | 0.0009986128001799076
18 | 75.81847381591797 | 2753.033935546875 | 235.64892578125 | 248.96031188964844 | 435.75 | 437.0 | 0.01564658433198929 | 0.0009875664641789544
19 | 75.78926849365234 | 2754.765869140625 | 234.04078769683838 | 250.35535430908203 | 435.75 | 435.5 | 0.0175666194409132 | 0.000965745789630079
20 | 75.82250213623047 | 2752.023193359375 | 234.23376846313477 | 248.7628936767578 | 436.5 | 436.75 | 0.016813769936561584 | 0.0009336880739593415
21 | 75.77389526367188 | 2751.77587890625 | 235.2490110397339 | 246.23527145385742 | 435.125 | 436.5 | 0.016977814957499504 | 0.000892182684520014
22 | 75.72831726074219 | 2750.8984375 | 234.23964595794678 | 246.89879608154297 | 435.5 | 437.0 | 0.017311351373791695 | 0.0008422516217485828
23 | 75.74543762207031 | 2750.907958984375 | 235.93161296844482 | 250.61477279663086 | 435.9375 | 439.5 | 0.017281504347920418 | 0.000785124354122177
24 | 75.68242645263672 | 2750.001953125 | 235.24652576446533 | 248.98430252075195 | 436.0625 | 436.25 | 0.01749793440103531 | 0.0007222075445642905
25 | 75.68148040771484 | 2749.353515625 | 234.4864683151245 | 251.62864685058594 | 436.0625 | 439.0 | 0.01758166030049324 | 0.0006550504137351575
26 | 75.61490631103516 | 2748.037841796875 | 234.73904037475586 | 247.34633255004883 | 435.4375 | 436.75 | 0.017553413286805153 | 0.0005853065930775303
27 | 75.61553192138672 | 2747.625732421875 | 236.1185817718506 | 247.22337341308594 | 434.875 | 438.5 | 0.017637968063354492 | 0.0005146934069224699
28 | 75.66200256347656 | 2747.568359375 | 235.2331953048706 | 250.42748641967773 | 436.6875 | 438.0 | 0.01784161850810051 | 0.0004449495862648426
29 | 75.62369537353516 | 2746.7587890625 | 234.0139455795288 | 249.45769119262695 | 436.6875 | 437.5 | 0.017625275999307632 | 0.0003777924554357096
30 | 75.61024475097656 | 2746.634765625 | 234.62521934509277 | 249.35776901245117 | 436.0625 | 439.5 | 0.018004463985562325 | 0.00031487564587782306
31 | 75.57752990722656 | 2747.217041015625 | 234.96653842926025 | 248.63130950927734 | 437.5 | 437.75 | 0.017817629501223564 | 0.0002577483782514174
32 | 75.56068420410156 | 2746.134765625 | 233.97902297973633 | 250.9461898803711 | 436.6875 | 437.5 | 0.01789069175720215 | 0.00020781731547998608
33 | 75.58374786376953 | 2745.971923828125 | 234.0145845413208 | 248.84247589111328 | 436.9375 | 437.75 | 0.017996566370129585 | 0.00016631192604065853
34 | 75.5644302368164 | 2745.87548828125 | 236.48928260803223 | 248.07408905029297 | 436.0 | 438.0 | 0.01802019216120243 | 0.00013425421036992097
35 | 75.5862045288086 | 2745.168212890625 | 233.50280952453613 | 249.49261093139648 | 436.0 | 440.25 | 0.017950788140296936 | 0.00011243353582104556
